,id,date,rid_id,cat_url,bppcat,miss,price0,price,nsprice,sale,fullprice,nsfullprice,fullsale,initialspell,lastspell,category,retailer,prc_b,weight,duration,tau,indexcpi,indexps,indexcpi_tau,indexps_tau,indpro,cons,rs,pmi,orders,expect,indpro_tau,cons_tau,rs_tau,pmi_tau,orders_tau,expect_tau,sqrt_duration,inv_sqrt_duration,chg_p,chg_p2,chg_indpro,chg_cons,chg_rs,chg_pmi,chg_orders,chg_expect,prcs_a,prcs_a_lag,dlprcs_a,duration_lag,lduration_lag,lp_na,lp_na_lag,chg,r_it,tau_num,date_num,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,sqrt_duration_lag,inv_sqrt_duration_lag,chg_p_lag,chg_indpro_lag,chg_cons_lag,chg_rs_lag,chg_pmi_lag,chg_orders_lag,chg_expect_lag,d0_lag,d1_lag,d2_lag,d3_lag,d4_lag,d5_lag,d6_lag,d7_lag,d8_lag,d9_lag,d10_lag,d11_lag,d12_lag,d13_lag,d14_lag,d15_lag,d16_lag,d17_lag,d18_lag,d19_lag,d20_lag,d21_lag,d22_lag,d23_lag
436,33,2009-08-31,42,1903,113,,1.99,1.99,1.99,,1.99,1.99,,,,113,usa1,2.29,0.0028951,1,2009-07-31,98.41693000000001,97.68491,98.57321999999999,97.64542,89.0244,98.07419,94.44163,53.5,78.58073,104.9,88.0285,97.19864,92.47310999999999,49.2,78.81477,103.1,1.0,1.0,-0.0015868,0.00040439999999999996,0.011249799999999999,0.0089675,0.021064,0.083788,-0.0029739000000000002,0.0173082,1.99,1.99,0.0,0.0,-inf,0.688134638736401,0.688134638736401,0,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,33,2009-09-30,42,1903,113,,1.99,1.99,1.99,,1.99,1.99,,,,113,usa1,2.29,0.0028951,2,2009-07-31,98.63766,98.08331,98.57321999999999,97.64542,89.6975,97.19153,91.98531,54.2,78.45434,113.4,88.0285,97.19864,92.47310999999999,49.2,78.81477,103.1,1.4142139999999999,0.7071068,0.00046210000000000006,0.003164,0.0132811,-5.17e-05,-0.0037399,0.06843889999999998,-0.0032412,0.0673321,1.99,1.99,0.0,1.0,0.0,0.688134638736401,0.688134638736401,0,0,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0015868,0.011249799999999999,0.0089675,0.021064,0.083788,-0.0029739000000000002,0.0173082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,33,2009-10-31,42,1903,113,,1.99,1.99,1.99,,1.99,1.99,,,,113,usa1,2.29,0.0028951,3,2009-07-31,98.69936,98.75231,98.57321999999999,97.64542,89.9906,97.42765,92.53494,55.9,79.37241,108.5,88.0285,97.19864,92.47310999999999,49.2,78.81477,103.1,1.7320509999999998,0.5773503000000001,0.0007384,0.0065079,0.0127274,0.0013587,0.0003859,0.0737108,0.0040704999999999995,0.029474200000000002,1.99,1.99,0.0,2.0,0.6931471805599453,0.688134638736401,0.688134638736401,0,0,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142139999999999,0.7071068,0.00046210000000000006,0.0132811,-5.17e-05,-0.0037399,0.06843889999999998,-0.0032412,0.0673321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,33,2009-11-30,42,1903,113,,1.5,1.5,1.5,,1.5,1.5,,,,113,usa1,2.29,0.0028951,0,2009-07-31,98.79442,98.29424,98.57321999999999,97.64542,90.3515,97.42765,93.32905,54.3,79.40156999999999,106.4,88.0285,97.19864,92.47310999999999,49.2,78.81477,103.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.99,-0.28266953062823663,3.0,1.0986122886681098,0.4054651081081644,0.688134638736401,1,-1,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320509999999998,0.5773503000000001,0.0007384,0.0127274,0.0013587,0.0003859,0.0737108,0.0040704999999999995,0.029474200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,33,2009-12-31,42,1903,113,,1.99,1.99,1.99,,1.99,1.99,,,,113,usa1,2.29,0.0028951,0,2009-07-31,98.86434,98.78815,98.57321999999999,97.64542,90.6212,97.9292,93.8008,55.8,79.74395,108.8,88.0285,97.19864,92.47310999999999,49.2,78.81477,103.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.5,0.28266953062823663,0.0,-inf,0.688134638736401,0.4054651081081644,1,1,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,33,2010-01-31,42,1903,113,,1.99,1.99,1.99,,1.99,1.99,,,,113,usa1,2.29,0.0028951,1,2009-12-31,98.69022,99.48994,98.86434,98.78815,91.6849,97.88058000000001,93.71478,56.7,80.28495,110.0,90.6212,97.9292,93.8008,55.8,79.74395,108.8,1.0,1.0,-0.0017626999999999999,0.0070789,0.0116695,-0.0004966,-0.0009175,0.016000399999999998,0.0067613,0.010969,1.99,1.99,0.0,0.0,-inf,0.688134638736401,0.688134638736401,0,0,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,33,2010-02-28,42,1903,113,,1.5,1.5,1.5,,1.5,1.99,1.0,,,113,usa1,2.29,0.0028951,2,2009-12-31,99.0275,99.70433,98.86434,98.78815,92.0073,98.23026,93.89709,55.8,78.84045,108.3,90.6212,97.9292,93.8008,55.8,79.74395,108.8,1.4142139999999999,0.7071068,0.001166,0.0065276000000000015,0.0107337,0.0021704999999999997,0.0007254,0.0,-0.008057300000000002,-0.0032570999999999998,1.99,1.99,0.0,1.0,0.0,0.688134638736401,0.688134638736401,0,0,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0017626999999999999,0.0116695,-0.0004966,-0.0009175,0.016000399999999998,0.0067613,0.010969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
443,33,2010-03-31,42,1903,113,,1.99,1.99,1.99,,1.99,1.99,,,,113,usa1,2.29,0.0028951,3,2009-12-31,99.05216,99.69258,98.86434,98.78815,92.6104,98.64523,96.13519000000001,59.3,80.30856,107.8,90.6212,97.9292,93.8008,55.8,79.74395,108.8,1.7320509999999998,0.5773503000000001,0.0010958,0.0052618000000000005,0.0125361,0.0042060000000000005,0.0141924,0.035123400000000006,0.0040734000000000005,-0.005331100000000001,1.99,1.99,0.0,2.0,0.6931471805599453,0.688134638736401,0.688134638736401,0,0,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4142139999999999,0.7071068,0.001166,0.0107337,0.0021704999999999997,0.0007254,0.0,-0.008057300000000002,-0.0032570999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
444,33,2010-04-30,42,1903,113,,1.49,1.49,1.49,,1.49,1.49,,,,113,usa1,2.29,0.0028951,0,2009-12-31,99.4589,99.82996999999999,98.86434,98.78815,92.96,98.72105,96.76236999999999,59.0,80.41481,106.4,90.6212,97.9292,93.8008,55.8,79.74395,108.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.99,-0.28935851877903324,3.0,1.0986122886681098,0.3987761199573678,0.688134638736401,1,-1,17,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7320509999999998,0.5773503000000001,0.0010958,0.0125361,0.0042060000000000005,0.0141924,0.035123400000000006,0.0040734000000000005,-0.005331100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
445,33,2010-05-31,42,1903,113,,1.49,1.49,1.49,,1.49,1.49,,,,113,usa1,2.29,0.0028951,1,2010-04-30,99.63165,100.0789,99.4589,99.82996999999999,94.2988,99.01921999999999,96.60029,58.8,79.92519,108.7,92.96,98.72105,96.76236999999999,59.0,80.41481,106.4,1.0,1.0,0.0017354,0.0024905,0.014299200000000001,0.0030158000000000003,-0.0016765,-0.0033955999999999995,-0.006107199999999999,0.0213862,1.49,1.49,0.0,0.0,-inf,0.3987761199573678,0.3987761199573678,0,0,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
446,33,2010-06-30,42,1903,113,,1.49,1.49,1.49,,1.49,1.49,,,,113,usa1,2.29,0.0028951,2,2010-04-30,99.70889,100.0902,99.4589,99.82996999999999,94.4319,99.14010999999999,97.00081999999999,56.0,79.66199,109.7,92.96,98.72105,96.76236999999999,59.0,80.41481,106.4,1.4142139999999999,0.7071068,0.001775,0.0018408,0.011108400000000001,0.0029952,0.0017403,-0.0369009,-0.0066509,0.0215977,1.49,1.49,0.0,1.0,0.0,0.3987761199573678,0.3987761199573678,0,0,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0017354,0.014299200000000001,0.0030158000000000003,-0.0016765,-0.0033955999999999995,-0.006107199999999999,0.0213862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
447,33,2010-07-31,42,1903,113,,2.75,2.75,2.75,,2.75,2.75,,,1.0,113,usa1,2.29,0.0028951,0,2010-04-30,99.61154,100.4755,99.4589,99.82996999999999,94.836,99.28130999999999,96.86861,55.7,82.34754000000001,102.2,92.96,98.72105,96.76236999999999,59.0,80.41481,106.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.49,0.612824791721112,2.0,0.6931471805599453,1.0116009116784799,0.3987761199573678,1,1,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4142139999999999,0.7071068,0.001775,0.011108400000000001,0.0029952,0.0017403,-0.0369009,-0.0066509,0.0215977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4322,373,2010-02-28,350,2259,113,1.0,,,,,2.49,2.49,,,,113,usa1,2.49,0.0028951,1,2010-01-31,99.0275,99.70433,98.69022,99.48994,92.0073,98.23026,93.89709,55.8,78.84045,108.3,91.6849,97.88058000000001,93.71478,56.7,80.28495,110.0,1.0,1.0,0.0034116999999999997,0.0021526,0.0035103,0.0035662,0.0019434,-0.016000399999999998,-0.018156,-0.0155752,2.49,,,,,0.9122827104766164,,0,0,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,373,2010-03-31,350,2259,113,1.0,,,,,2.49,2.49,,,,113,usa1,2.49,0.0028951,2,2010-01-31,99.05216,99.69258,98.69022,99.48994,92.6104,98.64523,96.13519000000001,59.3,80.30856,107.8,91.6849,97.88058000000001,93.71478,56.7,80.28495,110.0,1.4142139999999999,0.7071068,0.0025885,0.0014388,0.007102,0.0055025,0.0180308,0.0317032,0.0002079,-0.0142855,2.49,2.49,0.0,1.0,0.0,0.9122827104766164,0.9122827104766164,0,0,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0034116999999999997,0.0035103,0.0035662,0.0019434,-0.016000399999999998,-0.018156,-0.0155752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4324,373,2010-04-30,350,2259,113,,2.79,2.79,2.79,,2.79,2.79,,,,113,usa1,2.49,0.0028951,0,2010-01-31,99.4589,99.82996999999999,98.69022,99.48994,92.96,98.72105,96.76236999999999,59.0,80.41481,106.4,91.6849,97.88058000000001,93.71478,56.7,80.28495,110.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2.49,0.1137588853566579,2.0,0.6931471805599453,1.0260415958332743,0.9122827104766164,1,1,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4142139999999999,0.7071068,0.0025885,0.007102,0.0055025,0.0180308,0.0317032,0.0002079,-0.0142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
